payment_id,order_id,gross_amount,fee,tax,net_amount,captured_at,method,currency,settlement_id,international,source_currency,fx_rate
pay_007780,ord_007781,7279.00,0.00,0.00,7279.00,2026-07-28T20:54:00+05:30,upi,INR,setl_007782,false,,
pay_002343,ord_002344,785.00,3.14,0.57,781.29,2026-07-08T19:23:00+05:30,debit_card,INR,setl_002345,false,,
pay_001840,ord_001841,66845.00,1270.06,228.61,65346.33,2026-07-10T10:59:00+05:30,netbanking,INR,setl_001842,false,,
pay_000684,ord_000685,896.00,17.92,3.23,874.85,2026-07-02T20:48:00+05:30,wallet,INR,setl_000686,false,,
pay_003220,ord_003221,19217.00,384.34,69.18,18763.48,2026-07-12T07:12:00+05:30,credit_card,INR,setl_003222,false,,
pay_001511,ord_001512,516.00,12.90,2.32,500.78,2026-07-30T19:41:00+05:30,amex,INR,setl_001518,false,,
pay_002026,ord_002027,665502.00,0.00,0.00,665502.00,2026-07-02T20:44:00+05:30,upi,INR,setl_002028,false,,
pay_005693,ord_005694,9935.00,198.70,35.77,9700.53,2026-07-23T07:02:00+05:30,credit_card,INR,setl_005697,false,,
pay_007337,ord_007338,748.00,0.00,0.00,748.00,2026-07-30T15:22:00+05:30,upi,INR,setl_007339,false,,
pay_003662,ord_003663,59649.00,1491.23,268.42,57889.35,2026-07-09T08:01:00+05:30,emi,INR,setl_003664,false,,
pay_003208,ord_003209,2258.00,42.90,7.72,2207.38,2026-07-10T10:37:00+05:30,netbanking,INR,setl_003210,false,,
pay_002235,ord_002236,30659.00,613.18,110.37,29935.45,2026-07-07T16:41:00+05:30,credit_card,INR,setl_002240,false,,
pay_006071,ord_006072,159.00,0.00,0.00,159.00,2026-07-23T13:12:00+05:30,upi,INR,setl_006073,false,,
pay_002965,ord_002966,406.00,0.00,0.00,406.00,2026-07-03T13:24:00+05:30,upi,INR,setl_002969,false,,
pay_001777,ord_001778,684800.00,17120.00,3081.60,664598.40,2026-07-30T12:24:00+05:30,amex,INR,setl_001779,false,,
pay_007750,ord_007751,191777.30,0.00,0.00,191777.30,2026-07-17T19:10:00+05:30,upi,INR,setl_007754,false,,
pay_004232,ord_004233,5294.00,0.00,0.00,5294.00,2026-07-01T11:54:00+05:30,upi,INR,setl_004234,false,,
pay_007237,ord_007238,257329.36,4889.26,880.07,251560.03,2026-07-30T11:54:00+05:30,netbanking,INR,setl_007239,false,,
pay_005259,ord_005260,89971.00,1709.45,307.70,87953.85,2026-07-14T18:48:00+05:30,netbanking,INR,setl_005261,false,,
pay_006999,ord_007000,621.00,0.00,0.00,621.00,2026-07-14T16:00:00+05:30,upi,INR,setl_007001,false,,
pay_007727,ord_007728,784608.00,0.00,0.00,784608.00,2026-07-24T20:52:00+05:30,upi,INR,setl_007729,false,,
pay_007802,ord_007803,12252.00,110.27,19.85,12121.88,2026-07-31T11:39:00+05:30,debit_card,INR,setl_007804,false,,
pay_001338,ord_001339,5078.00,0.00,0.00,5078.00,2026-07-28T08:40:00+05:30,upi,INR,setl_001342,false,,
pay_006419,ord_006420,409144.00,7773.74,1399.27,399970.99,2026-07-12T08:51:00+05:30,netbanking,INR,setl_006421,false,,
pay_007411,ord_007412,334.00,10.02,1.80,322.18,2026-07-29T22:10:00+05:30,international,INR,setl_007413,true,USD,84.9982
pay_002967,ord_002968,422.00,0.00,0.00,422.00,2026-07-03T15:46:00+05:30,upi,INR,setl_002969,false,,
pay_005142,ord_005143,29060.00,0.00,0.00,29060.00,2026-07-22T15:10:00+05:30,rupay_debit,INR,setl_005146,false,,
pay_002483,ord_002484,394.00,0.00,0.00,394.00,2026-07-13T22:34:00+05:30,upi,INR,setl_002489,false,,
pay_002591,ord_002592,13997.00,0.00,0.00,13997.00,2026-07-09T17:22:00+05:30,upi,INR,setl_002593,false,,
pay_001080,ord_001081,540.00,10.80,1.94,527.26,2026-07-26T20:37:00+05:30,credit_card,INR,setl_001082,false,,
pay_002391,ord_002392,7206.00,144.12,25.94,7035.94,2026-07-08T13:02:00+05:30,credit_card,INR,setl_002393,false,,
pay_000632,ord_000633,317.00,1.27,0.23,315.50,2026-07-10T08:05:00+05:30,debit_card,INR,setl_000638,false,,
pay_001349,ord_001350,4047.00,76.89,13.84,3956.27,2026-07-24T17:03:00+05:30,netbanking,INR,setl_001354,false,,
pay_003226,ord_003227,557.00,0.00,0.00,557.00,2026-07-18T07:56:00+05:30,upi,INR,setl_003230,false,,
pay_004060,ord_004061,176968.33,3362.40,605.23,173000.70,2026-07-09T07:32:00+05:30,netbanking,INR,setl_004062,false,,
pay_006268,ord_006269,216117.00,4322.34,778.02,211016.64,2026-07-01T11:01:00+05:30,credit_card,INR,setl_006270,false,,
pay_005979,ord_005980,27717.00,0.00,0.00,27717.00,2026-07-17T13:08:00+05:30,upi,INR,setl_005981,false,,
pay_005165,ord_005166,7237.00,0.00,0.00,7237.00,2026-07-13T19:09:00+05:30,rupay_debit,INR,setl_005167,false,,
pay_001976,ord_001977,750844.00,0.00,0.00,750844.00,2026-07-02T13:04:00+05:30,upi,INR,setl_001980,false,,
pay_002666,ord_002667,885.00,16.82,3.03,865.15,2026-07-17T13:33:00+05:30,netbanking,INR,setl_002668,false,,
pay_007710,ord_007711,616.00,12.32,2.22,601.46,2026-07-27T07:57:00+05:30,wallet,INR,setl_007715,false,,
pay_003306,ord_003307,95604.00,2390.10,430.22,92783.68,2026-07-27T10:50:00+05:30,amex,INR,setl_003311,false,,
pay_004621,ord_004622,12390.00,0.00,0.00,12390.00,2026-07-24T15:28:00+05:30,upi,INR,setl_004625,false,,
pay_000175,ord_000176,86819.00,0.00,0.00,86819.00,2026-07-17T18:25:00+05:30,upi,INR,setl_000177,false,,
pay_005805,ord_005806,90055.00,0.00,0.00,90055.00,2026-07-04T15:13:00+05:30,upi,INR,setl_005807,false,,
pay_000804,ord_000805,9275.00,0.00,0.00,9275.00,2026-07-10T12:26:00+05:30,upi,INR,setl_000808,false,,
pay_004886,ord_004887,118.00,2.36,0.42,115.22,2026-07-10T23:45:00Z,credit_card,INR,setl_004888,false,,
pay_004760,ord_004761,61981.00,1239.62,223.13,60518.25,2026-07-30T15:45:00+05:30,credit_card,INR,setl_004762,false,,
pay_003549,ord_003550,94237.00,2355.93,424.07,91457.00,2026-07-02T19:50:00+05:30,amex,INR,setl_003551,false,,
pay_006855,ord_006856,642645.00,0.00,0.00,642645.00,2026-07-01T12:01:00+05:30,upi,INR,setl_006859,false,,
pay_007169,ord_007170,31228.00,624.56,112.42,30491.02,2026-07-06T16:15:00+05:30,credit_card,INR,setl_007173,false,,
pay_001564,ord_001565,5136.00,0.00,0.00,5136.00,2026-07-02T20:30:00+05:30,upi,INR,setl_001566,false,,
pay_000926,ord_000927,86454.00,1642.63,295.67,84515.70,2026-07-16T13:14:00+05:30,netbanking,INR,setl_000929,false,,
pay_007585,ord_007586,865.00,0.00,0.00,865.00,2026-07-31T21:27:00+05:30,upi,INR,setl_007587,false,,
pay_002424,ord_002425,1717.00,42.93,7.73,1666.34,2026-07-02T21:41:00+05:30,emi,INR,setl_002426,false,,
pay_005554,ord_005555,543054.00,10861.08,1954.99,530237.93,2026-07-30T17:46:00+05:30,credit_card,INR,setl_005556,false,,
pay_002643,ord_002644,40477.00,769.06,138.43,39569.51,2026-07-20T18:06:00+05:30,netbanking,INR,setl_002647,false,,
pay_006593,ord_006594,25020.00,500.40,90.07,24429.53,2026-07-13T20:03:00+05:30,credit_card,INR,setl_006595,false,,
pay_005592,ord_005593,927332.00,18546.64,3338.40,905446.96,2026-07-23T21:02:00+05:30,credit_card,INR,setl_005594,false,,
pay_003725,ord_003726,867857.00,0.00,0.00,867857.00,2026-07-03T09:19:00+05:30,upi,INR,setl_003729,false,,
pay_003863,ord_003864,20032.00,500.80,90.14,19441.06,2026-07-16T17:04:00+05:30,amex,INR,setl_003865,false,,
pay_005230,ord_005231,37598.00,0.00,0.00,37598.00,2026-07-07T10:04:00+05:30,upi,INR,setl_005233,false,,
pay_006128,ord_006129,308.00,6.16,1.11,300.73,2026-07-30T09:50:00+05:30,credit_card,INR,setl_006130,false,,
pay_003139,ord_003140,7691.00,69.22,12.46,7609.32,2026-07-28T17:35:00+05:30,debit_card,INR,setl_003141,false,,
pay_003883,ord_003884,814.00,0.00,0.00,814.00,2026-07-25T21:55:00+05:30,upi,INR,setl_003886,false,,
pay_004285,ord_004286,57475.91,0.00,0.00,57475.91,2026-07-10T14:55:00+05:30,upi,INR,setl_004287,false,,
pay_006100,ord_006101,793287.00,23798.61,4283.75,765204.64,2026-07-28T08:31:00+05:30,international,INR,setl_006102,true,USD,86.4678
pay_006518,ord_006519,1863.00,0.00,0.00,1863.00,2026-07-08T15:55:00+05:30,upi,INR,setl_006521,false,,
pay_005439,ord_005440,9204.00,184.08,33.13,8986.79,2026-07-03T08:44:00+05:30,credit_card,INR,setl_005441,false,,
pay_005046,ord_005047,779115.00,19477.88,3506.02,756131.10,2026-07-30T12:37:00+05:30,emi,INR,setl_005048,false,,
pay_004701,ord_004702,265874.00,0.00,0.00,265874.00,2026-07-20T07:10:00+05:30,upi,INR,setl_004705,false,,
pay_007601,ord_007602,37120.00,705.28,126.95,36287.77,2026-07-21T09:43:00+05:30,netbanking,INR,setl_007604,false,,
pay_007127,ord_007128,150.00,3.00,0.54,146.46,2026-07-18T10:21:00+05:30,credit_card,INR,setl_007129,false,,
pay_001640,ord_001641,515.00,10.30,1.85,502.85,2026-07-06T07:12:00+05:30,wallet,INR,setl_001646,false,,
pay_007322,ord_007323,3884.00,97.10,17.48,3769.42,2026-07-20T08:06:00+05:30,emi,INR,setl_007329,false,,
pay_004032,ord_004033,207.00,0.00,0.00,207.00,2026-07-30T20:07:00+05:30,upi,INR,setl_004034,false,,
pay_003055,ord_003056,661.00,13.22,2.38,645.40,2026-07-24T10:16:00+05:30,credit_card,INR,setl_003057,false,,
pay_005657,ord_005658,5012.00,0.00,0.00,5012.00,2026-07-05T07:11:00+05:30,rupay_debit,INR,setl_005659,false,,
pay_004643,ord_004644,319428.00,0.00,0.00,319428.00,2026-07-08T16:47:00+05:30,upi,INR,setl_004645,false,,
pay_001247,ord_001248,631.00,0.00,0.00,631.00,2026-07-24T17:52:00+05:30,upi,INR,setl_001252,false,,
pay_002068,ord_002069,83434.00,0.00,0.00,83434.00,2026-07-23T21:14:00+05:30,upi,INR,setl_002071,false,,
pay_003277,ord_003278,16349.00,147.14,26.49,16175.37,2026-07-13T19:40:00+05:30,debit_card,INR,setl_003281,false,,
pay_007852,ord_007853,767.00,0.00,0.00,767.00,2026-07-20T09:52:00+05:30,upi,INR,setl_007856,false,,
pay_000330,ord_000331,620.00,0.00,0.00,620.00,2026-07-28T23:45:00Z,upi,INR,setl_000332,false,,
pay_000753,ord_000754,406893.00,3662.04,659.17,402571.79,2026-07-01T21:01:00+05:30,debit_card,INR,setl_000759,false,,
pay_000336,ord_000337,501201.00,0.00,0.00,501201.00,2026-07-17T21:02:00+05:30,upi,INR,setl_000343,false,,
pay_004421,ord_004422,300.00,0.00,0.00,300.00,2026-07-09T09:00:00+05:30,upi,INR,setl_004427,false,,
pay_000744,ord_000745,790.00,3.16,0.57,786.27,2026-07-27T17:16:00+05:30,debit_card,INR,setl_000747,false,,
pay_004985,ord_004986,39902.00,997.55,179.56,38724.89,2026-07-03T08:07:00+05:30,emi,INR,setl_004987,false,,
pay_000422,ord_000423,485.00,0.00,0.00,485.00,2026-07-17T17:59:00+05:30,upi,INR,setl_000424,false,,
pay_006768,ord_006769,9486.00,0.00,0.00,9486.00,2026-07-30T15:21:00+05:30,upi,INR,setl_006770,false,,
pay_005742,ord_005743,37862.00,340.76,61.34,37459.90,2026-07-16T10:42:00+05:30,debit_card,INR,setl_005745,false,,
pay_003955,ord_003956,1877.00,35.66,6.42,1834.92,2026-07-30T23:45:00Z,netbanking,INR,setl_003957,false,,
pay_003362,ord_003363,30893.00,0.00,0.00,30893.00,2026-07-15T16:38:00+05:30,upi,INR,setl_003364,false,,
pay_004341,ord_004342,924.00,23.10,4.16,896.74,2026-07-13T18:57:00+05:30,emi,INR,setl_004345,false,,
pay_002883,ord_002884,487807.00,9756.14,1756.11,476294.75,2026-07-22T08:04:00+05:30,credit_card,INR,setl_002885,false,,
pay_003178,ord_003179,71808.00,0.00,0.00,71808.00,2026-07-17T10:09:00+05:30,upi,INR,setl_003180,false,,
pay_004813,ord_004814,966.00,0.00,0.00,966.00,2026-07-21T08:31:00+05:30,rupay_debit,INR,setl_004815,false,,
pay_004635,ord_004636,2591.00,51.82,9.33,2529.85,2026-07-16T10:09:00+05:30,credit_card,INR,setl_004637,false,,
pay_005875,ord_005876,4643.00,0.00,0.00,4643.00,2026-07-28T09:50:00+05:30,upi,INR,setl_005877,false,,
pay_006142,ord_006143,114413.74,2173.86,391.29,111848.59,2026-07-07T21:15:00+05:30,netbanking,INR,setl_006144,false,,
pay_004963,ord_004964,438587.00,0.00,0.00,438587.00,2026-07-29T19:24:00+05:30,upi,INR,setl_004969,false,,
pay_000160,ord_000161,8284.00,0.00,0.00,8284.00,2026-07-22T18:13:00+05:30,upi,INR,setl_000165,false,,
pay_006928,ord_006929,48058.00,0.00,0.00,48058.00,2026-07-21T08:22:00+05:30,upi,INR,setl_006930,false,,
pay_007293,ord_007294,164.00,0.00,0.00,164.00,2026-07-09T18:23:00+05:30,upi,INR,setl_007295,false,,
pay_001654,ord_001655,105607.00,0.00,0.00,105607.00,2026-07-26T11:18:00+05:30,upi,INR,setl_001656,false,,
pay_006572,ord_006573,9576.00,0.00,0.00,9576.00,2026-07-30T22:55:00+05:30,upi,INR,setl_006574,false,,
pay_000922,ord_000923,933.00,18.66,3.36,910.98,2026-07-16T13:55:00+05:30,credit_card,INR,setl_000929,false,,
pay_005720,ord_005721,254.00,0.00,0.00,254.00,2026-07-24T07:53:00+05:30,upi,INR,setl_005724,false,,
pay_007615,ord_007616,189867.00,1708.80,307.58,187850.62,2026-07-14T16:39:00+05:30,debit_card,INR,setl_007617,false,,
pay_006514,ord_006515,2430.00,0.00,0.00,2430.00,2026-07-08T11:37:00+05:30,upi,INR,setl_006521,false,,
pay_005339,ord_005340,155.00,0.00,0.00,155.00,2026-07-09T15:46:00+05:30,upi,INR,setl_005345,false,,
pay_001974,ord_001975,528.00,0.00,0.00,528.00,2026-07-02T21:36:00+05:30,upi,INR,setl_001980,false,,
pay_007022,ord_007023,41202.42,0.00,0.00,41202.42,2026-07-13T12:02:00+05:30,upi,INR,setl_007024,false,,
pay_006584,ord_006585,3709.00,92.73,16.69,3599.58,2026-07-02T20:54:00+05:30,emi,INR,setl_006588,false,,
pay_002036,ord_002037,5407.00,108.14,19.47,5279.39,2026-07-03T14:06:00+05:30,credit_card,INR,setl_002038,false,,
pay_002838,ord_002839,167.00,5.01,0.90,161.09,2026-07-14T08:28:00+05:30,international,INR,setl_002840,true,USD,87.0459
pay_004840,ord_004841,4496.00,40.46,7.28,4448.26,2026-07-03T09:14:00+05:30,debit_card,INR,setl_004846,false,,
pay_000012,ord_000013,190.00,4.75,0.86,184.39,2026-07-10T12:51:00+05:30,emi,INR,setl_000014,false,,
pay_002443,ord_002444,962.00,24.05,4.33,933.62,2026-07-15T17:49:00+05:30,amex,INR,setl_002445,false,,
pay_006696,ord_006697,176.00,0.00,0.00,176.00,2026-07-08T09:58:00+05:30,upi,INR,setl_006698,false,,
pay_002218,ord_002219,40894.00,817.88,147.22,39928.90,2026-07-14T15:30:00+05:30,credit_card,INR,setl_002220,false,,
pay_006234,ord_006235,962859.00,8665.73,1559.83,952633.44,2026-07-17T18:33:00+05:30,debit_card,INR,setl_006241,false,,
pay_006225,ord_006226,577.00,10.96,1.97,564.07,2026-07-31T20:14:00+05:30,netbanking,INR,setl_006229,false,,
pay_002043,ord_002044,54754.49,0.00,0.00,54754.49,2026-07-27T20:15:00+05:30,upi,INR,setl_002045,false,,
pay_002978,ord_002979,7589.00,0.00,0.00,7589.00,2026-07-27T16:42:00+05:30,upi,INR,setl_002980,false,,
pay_004854,ord_004855,2726.00,0.00,0.00,2726.00,2026-07-16T15:50:00+05:30,upi,INR,setl_004856,false,,
pay_000215,ord_000216,1227.00,24.54,4.42,1198.04,2026-07-04T12:23:00+05:30,credit_card,INR,setl_000217,false,,
pay_007513,ord_007514,588.00,0.00,0.00,588.00,2026-07-02T14:04:00+05:30,upi,INR,setl_007515,false,,
pay_000730,ord_000731,7228.00,144.56,26.02,7057.42,2026-07-08T22:58:00+05:30,credit_card,INR,setl_000732,false,,
pay_004109,ord_004110,7291.00,0.00,0.00,7291.00,2026-07-09T17:57:00+05:30,upi,INR,setl_004111,false,,
pay_003948,ord_003949,689.00,13.78,2.48,672.74,2026-07-19T17:49:00+05:30,credit_card,INR,setl_003950,false,,
pay_002868,ord_002869,9261.00,175.96,31.67,9053.37,2026-07-02T10:09:00+05:30,netbanking,INR,setl_002870,false,,
pay_003619,ord_003620,333.00,6.66,1.20,325.14,2026-07-17T23:45:00Z,wallet,INR,setl_003621,false,,
pay_002167,ord_002168,28526.00,570.52,102.69,27852.79,2026-07-17T19:14:00+05:30,credit_card,INR,setl_002169,false,,
pay_005486,ord_005487,70424.00,0.00,0.00,70424.00,2026-07-06T20:46:00+05:30,upi,INR,setl_005490,false,,
pay_001224,ord_001225,183.00,3.48,0.63,178.89,2026-07-15T09:56:00+05:30,netbanking,INR,setl_001228,false,,
pay_000799,ord_000800,144502.00,2745.54,494.20,141262.26,2026-07-10T11:35:00+05:30,netbanking,INR,setl_000801,false,,
pay_003924,ord_003925,731.00,13.89,2.50,714.61,2026-07-07T17:24:00+05:30,netbanking,INR,setl_003931,false,,
pay_001736,ord_001737,377.00,1.51,0.27,375.22,2026-07-09T19:08:00+05:30,debit_card,INR,setl_001740,false,,
pay_007828,ord_007829,64766.81,0.00,0.00,64766.81,2026-07-03T22:25:00+05:30,upi,INR,setl_007830,false,,
pay_000703,ord_000704,5591.00,0.00,0.00,5591.00,2026-07-06T14:05:00+05:30,upi,INR,setl_000705,false,,
pay_003833,ord_003834,8251.00,156.77,28.22,8066.01,2026-07-17T15:51:00+05:30,netbanking,INR,setl_003837,false,,
pay_001459,ord_001460,386.00,7.33,1.32,377.35,2026-07-02T22:41:00+05:30,netbanking,INR,setl_001464,false,,
pay_005226,ord_005227,1940.00,0.00,0.00,1940.00,2026-07-07T16:30:00+05:30,upi,INR,setl_005233,false,,
pay_002224,ord_002225,975.00,19.50,3.51,951.99,2026-07-07T07:23:00+05:30,credit_card,INR,setl_002228,false,,
pay_003939,ord_003940,424.00,10.60,1.91,411.49,2026-07-31T10:30:00+05:30,emi,INR,setl_003941,false,,
pay_000447,ord_000448,205.00,0.00,0.00,205.00,2026-07-08T09:06:00+05:30,upi,INR,setl_000449,false,,
pay_002708,ord_002709,55388.00,0.00,0.00,55388.00,2026-07-22T17:14:00+05:30,upi,INR,setl_002710,false,,
pay_004633,ord_004634,1846.00,0.00,0.00,1846.00,2026-07-16T18:32:00+05:30,upi,INR,setl_004637,false,,
pay_006261,ord_006262,4564.00,0.00,0.00,4564.00,2026-07-15T07:58:00+05:30,upi,INR,setl_006263,false,,
pay_003258,ord_003259,155.00,3.10,0.56,151.34,2026-07-26T19:54:00+05:30,credit_card,INR,setl_003262,false,,
pay_004333,ord_004334,704.00,0.00,0.00,704.00,2026-07-30T16:15:00+05:30,upi,INR,setl_004335,false,,
pay_005488,ord_005489,166.00,0.00,0.00,166.00,2026-07-06T10:24:00+05:30,upi,INR,setl_005490,false,,
pay_004919,ord_004920,528.00,13.20,2.38,512.42,2026-07-16T19:55:00+05:30,emi,INR,setl_004921,false,,
pay_004506,ord_004507,1618.00,30.74,5.53,1581.73,2026-07-14T22:06:00+05:30,netbanking,INR,setl_004508,false,,
pay_000591,ord_000592,30730.25,0.00,0.00,30730.25,2026-07-03T09:14:00+05:30,upi,INR,setl_000593,false,,
pay_000833,ord_000834,6664.00,133.28,23.99,6506.73,2026-07-14T22:39:00+05:30,wallet,INR,setl_000837,false,,
pay_001128,ord_001129,1448.00,0.00,0.00,1448.00,2026-07-20T13:59:00+05:30,upi,INR,setl_001130,false,,
pay_001644,ord_001645,729.00,0.00,0.00,729.00,2026-07-06T21:48:00+05:30,upi,INR,setl_001646,false,,
pay_003044,ord_003045,537.00,0.00,0.00,537.00,2026-07-24T14:48:00+05:30,upi,INR,setl_003048,false,,
pay_004694,ord_004695,5525.00,0.00,0.00,5525.00,2026-07-23T18:34:00+05:30,upi,INR,setl_004696,false,,
pay_002306,ord_002307,36730.00,330.57,59.50,36339.93,2026-07-10T12:43:00+05:30,debit_card,INR,setl_002308,false,,
pay_003442,ord_003443,76220.96,1577.77,260.68,74382.51,2026-07-10T11:10:00+05:30,netbanking,INR,setl_003444,false,,
pay_000693,ord_000694,2681.00,24.13,4.34,2652.53,2026-07-08T18:13:00+05:30,debit_card,INR,setl_000697,false,,
pay_003394,ord_003395,176.00,0.00,0.00,176.00,2026-07-03T09:46:00+05:30,upi,INR,setl_003396,false,,
pay_000569,ord_000570,9025.00,0.00,0.00,9025.00,2026-07-30T19:27:00+05:30,upi,INR,setl_000573,false,,
pay_001787,ord_001788,992.00,0.00,0.00,992.00,2026-07-27T15:54:00+05:30,upi,INR,setl_001789,false,,
pay_001929,ord_001930,3007.00,27.06,4.87,2975.07,2026-07-01T17:34:00+05:30,debit_card,INR,setl_001934,false,,
pay_002542,ord_002543,290.00,0.00,0.00,290.00,2026-07-02T09:44:00+05:30,upi,INR,setl_002544,false,,
pay_004833,ord_004834,857.00,0.00,0.00,857.00,2026-07-20T22:28:00+05:30,upi,INR,setl_004835,false,,
pay_007498,ord_007499,952.00,0.00,0.00,952.00,2026-07-12T12:06:00+05:30,upi,INR,setl_007505,false,,
pay_002136,ord_002137,795812.00,0.00,0.00,795812.00,2026-07-24T22:58:00+05:30,upi,INR,setl_002138,false,,
pay_005501,ord_005502,6082.00,0.00,0.00,6082.00,2026-07-08T13:04:00+05:30,upi,INR,setl_005503,false,,
pay_007694,ord_007695,18420.00,165.78,29.84,18224.38,2026-07-14T07:22:00+05:30,debit_card,INR,setl_007696,false,,
pay_005149,ord_005150,908.00,0.00,0.00,908.00,2026-07-22T16:05:00+05:30,upi,INR,setl_005151,false,,
pay_002597,ord_002598,1604.00,32.08,5.77,1566.15,2026-07-08T20:33:00+05:30,wallet,INR,setl_002599,false,,
pay_005767,ord_005768,55771.00,1115.42,200.78,54454.80,2026-07-05T21:18:00+05:30,credit_card,INR,setl_005773,false,,
pay_005277,ord_005278,3041.00,27.37,4.93,3008.70,2026-07-29T15:32:00+05:30,debit_card,INR,setl_005281,false,,
pay_005617,ord_005618,683.00,0.00,0.00,683.00,2026-07-03T11:19:00+05:30,upi,INR,setl_005621,false,,
pay_004661,ord_004662,262.00,5.24,0.94,255.82,2026-07-31T10:23:00+05:30,credit_card,INR,setl_004665,false,,
pay_003228,ord_003229,856.00,16.26,2.93,836.81,2026-07-18T22:44:00+05:30,netbanking,INR,setl_003230,false,,
pay_002673,ord_002674,401.00,0.00,0.00,401.00,2026-07-17T07:41:00+05:30,upi,INR,setl_002675,false,,
pay_007405,ord_007406,106.00,2.12,0.38,103.50,2026-11-05T14:28:00+05:30,credit_card,INR,setl_007407,false,,
pay_001819,ord_001820,52173.00,0.00,0.00,52173.00,2026-07-06T19:38:00+05:30,upi,INR,setl_001822,false,,
pay_003037,ord_003038,8070.00,0.00,0.00,8070.00,2026-07-24T15:50:00+05:30,upi,INR,setl_003041,false,,
pay_005062,ord_005063,897.00,17.94,3.23,875.83,2026-07-20T22:49:00+05:30,wallet,INR,setl_005065,false,,
pay_007478,ord_007479,518.00,9.84,1.77,506.39,2026-07-14T08:18:00+05:30,netbanking,INR,setl_007480,false,,
pay_005824,ord_005825,725361.00,0.00,0.00,725361.00,2026-07-29T19:12:00+05:30,upi,INR,setl_005826,false,,
pay_007468,ord_007469,27689.00,692.23,124.60,26872.17,2026-07-15T22:58:00+05:30,emi,INR,setl_007470,false,,
pay_004170,ord_004171,4706.00,89.41,16.09,4600.50,2026-07-24T20:49:00+05:30,netbanking,INR,setl_004174,false,,
pay_005073,ord_005074,2665.00,23.99,4.32,2636.69,2026-07-01T09:12:00+05:30,debit_card,INR,setl_005078,false,,
pay_006247,ord_006248,6561.00,124.66,22.44,6413.90,2026-07-17T22:49:00+05:30,netbanking,INR,setl_006249,false,,
pay_005071,ord_005072,254.00,4.83,0.87,248.30,2026-07-01T07:09:00+05:30,netbanking,INR,setl_005078,false,,
pay_001707,ord_001708,6015.00,0.00,0.00,6015.00,2026-07-12T19:34:00+05:30,upi,INR,setl_001709,false,,
pay_001988,ord_001989,123.00,0.00,0.00,123.00,2026-07-03T11:46:00+05:30,upi,INR,setl_001990,false,,
pay_007286,ord_007287,3024.00,0.00,0.00,3024.00,2026-07-13T11:10:00+05:30,upi,INR,setl_007288,false,,
pay_007030,ord_007031,722.00,18.05,3.25,700.70,2026-07-24T13:14:00+05:30,amex,INR,setl_007034,false,,
pay_004613,ord_004614,5671.00,0.00,0.00,5671.00,2026-07-24T18:37:00+05:30,upi,INR,setl_004615,false,,
pay_001918,ord_001919,37391.00,0.00,0.00,37391.00,2026-07-26T16:34:00+05:30,upi,INR,setl_001922,false,,
pay_004703,ord_004704,3139.00,59.64,10.74,3068.62,2026-07-20T17:36:00+05:30,netbanking,INR,setl_004705,false,,
pay_004672,ord_004673,4178.00,104.45,18.80,4054.75,2026-07-15T15:42:00+05:30,emi,INR,setl_004677,false,,
pay_002826,ord_002827,379.00,0.00,0.00,379.00,2026-07-23T12:55:00+05:30,rupay_debit,INR,setl_002830,false,,
pay_006047,ord_006048,21715.41,0.00,0.00,21715.41,2026-07-16T07:38:00+05:30,upi,INR,setl_006049,false,,
pay_002024,ord_002025,9950.00,0.00,0.00,9950.00,2026-07-02T09:22:00+05:30,upi,INR,setl_002028,false,,
pay_001950,ord_001951,462.00,9.24,1.66,451.10,2026-07-29T11:18:00+05:30,credit_card,INR,setl_001952,false,,
pay_004619,ord_004620,715.00,0.00,0.00,715.00,2026-07-24T16:30:00+05:30,upi,INR,setl_004625,false,,
pay_007324,ord_007325,167088.00,0.00,0.00,167088.00,2026-07-20T10:44:00+05:30,upi,INR,setl_007329,false,,
pay_003168,ord_003169,249.00,6.23,1.12,241.65,2026-07-17T07:31:00+05:30,emi,INR,setl_003170,false,,
pay_002397,ord_002398,576.00,0.00,0.00,576.00,2026-07-06T09:14:00+05:30,upi,INR,setl_002401,false,,
pay_003797,ord_003798,77456.00,2323.68,418.26,74714.06,2026-07-21T16:01:00+05:30,international,INR,setl_003799,true,USD,84.0695
pay_002047,ord_002048,54754.49,0.00,0.00,54754.49,2026-07-27T13:06:00+05:30,upi,INR,setl_002049,false,,
pay_007553,ord_007554,601.00,0.00,0.00,601.00,2026-07-13T17:29:00+05:30,upi,INR,setl_007555,false,,
pay_007824,ord_007825,64766.81,0.00,0.00,64766.81,2026-07-03T09:07:00+05:30,upi,INR,setl_007826,false,,
pay_005297,ord_005298,995.00,19.90,3.58,971.52,2026-07-17T13:57:00+05:30,credit_card,INR,setl_005301,false,,
pay_004425,ord_004426,62199.00,1181.78,212.72,60804.50,2026-07-09T11:21:00+05:30,netbanking,INR,setl_004427,false,,
pay_002801,ord_002802,65938.00,593.44,106.82,65237.74,2026-11-05T07:41:00+05:30,debit_card,INR,setl_002803,false,,
pay_001995,ord_001996,155039.50,0.00,0.00,155039.50,2026-07-24T10:26:00+05:30,upi,INR,setl_001997,false,,
pay_002992,ord_002993,3328.00,0.00,0.00,3328.00,2026-07-10T08:16:00+05:30,upi,INR,setl_002994,false,,
pay_005379,ord_005380,3577.00,71.54,12.88,3492.58,2026-07-20T17:28:00+05:30,credit_card,INR,setl_005383,false,,
